archivo,hoja,columna_excel,bloque_encabezado,nombre_exacto_excel,significado_normalizado,ambito,tabla_columna_bd,schema_pydantic,endpoint,pantalla_control_ui,estado
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DG,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,NÚMERO DE SOLICITUD DE INGRESO.2,número de solicitud,general,asamblea/convenio.numero_solicitud_ingreso,Asamblea/Convenio,/api/proyecto-nucleo/{id}/asambleas,Seguimiento RAN · NÚMERO DE SOLICITUD,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DH,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,TRIMESTRE.2,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DI,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,CALIFICACIÓN REGISTRAL..,calificación registral,general,asamblea/convenio.calificacion_registral,Asamblea/Convenio,/api/proyecto-nucleo/{id}/asambleas,Seguimiento RAN · CALIFICACIÓN REGISTRAL,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DJ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,ACTA INSCRITA EN EL RAN (FECHA).,seguimiento registral RAN,general,"asamblea/convenio fechas, solicitud y calificación",Asamblea/Convenio,/api/proyecto-nucleo/{id}/asambleas,Asambleas o Convenios · Seguimiento RAN,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DK,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,TRIMESTRE9,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DL,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,CONVENIO FIRMADO (FECHA).,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DM,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,CONVENIO MONTO 90%.,monto 90 por ciento,general,convenio.monto_90,Convenio,/api/convenios/{id},Convenios · MONTO 90%,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DN,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,CONVENIO MONTO 100% .,monto 100 por ciento,general,convenio.monto_100,Convenio,/api/convenios/{id},Convenios · MONTO 100%,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DO,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,TRIMESTRE11,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DP,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,INGRESADO AL RAN (FECHA)..,seguimiento registral RAN,general,"asamblea/convenio fechas, solicitud y calificación",Asamblea/Convenio,/api/proyecto-nucleo/{id}/asambleas,Asambleas o Convenios · Seguimiento RAN,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DQ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,NÚMERO DE SOLICITUD DE INGRESO..,número de solicitud,general,asamblea/convenio.numero_solicitud_ingreso,Asamblea/Convenio,/api/proyecto-nucleo/{id}/asambleas,Seguimiento RAN · NÚMERO DE SOLICITUD,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DR,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,CALIFICACIÓN REGISTRAL..2,calificación registral,general,asamblea/convenio.calificacion_registral,Asamblea/Convenio,/api/proyecto-nucleo/{id}/asambleas,Seguimiento RAN · CALIFICACIÓN REGISTRAL,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DS,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,CONVENIO INSCRITO EN EL RAN (FECHA)..,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DT,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,SUPERFICIE TOTAL REAL AFECTADA (HA),superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DU,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA RETIRO DE FONDOS,ASAMBLEA 1A CONVOCATORIA (FECHA)2,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DV,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA RETIRO DE FONDOS,ASAMBLEA 2A CONVOCATORIA (FECHA)3,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DW,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA RETIRO DE FONDOS,ASAMBLEA REALIZADA (FECHA)24,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DX,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA RETIRO DE FONDOS,INGRESADO AL RAN (FECHA)25,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DY,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA RETIRO DE FONDOS,NÚMERO DE SOLICITUD DE INGRESO26,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DZ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA RETIRO DE FONDOS,CALIFICACIÓN REGISTRAL.7,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EA,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA RETIRO DE FONDOS,ACTA INSCRITA EN EL RAN (FECHA)38,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EB,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → INDEMNIZACIÓN,"ESTATUS (COMPLETO, PENDIENTE, PROGRAMADO)",indemnización,general,indemnizacion,Indemnizacion,/api/afectaciones/{id}/indemnizacion,Indemnización y Pagos,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EC,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS,ENTREGA DE EXPEDIENTE SICT - PROCURADURÍA AGRARIA,entrega de expediente SICT–PA,general,indemnizacion.fecha_entrega_expediente_pa,Indemnizacion,/api/afectaciones/{id}/indemnizacion,Indemnización y Pagos,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,ED,General,EXPROPIACIÓN DIRECTA,condición de expropiación directa,colectivo,afectacion.condicion_especial,Afectacion,/api/proyecto-nucleo/{id}/afectaciones,Afectación · Condición especial,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EE,General,EL PROYECTO FERROVIARIO NO AFECTA TIERRAS DE USO COMÚN,proyecto ferroviario,general,proyecto.nombre_proyecto,Proyecto,/api/proyectos,Selector de contexto · Proyecto,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EF,General,COMUNIDAD INDÍGENA,condición de comunidad indígena,colectivo,afectacion.condicion_especial/descripcion_condicion,Afectacion,/api/proyecto-nucleo/{id}/afectaciones,Afectación · Condición especial,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EG,INFORME DE NO CONFLICTOS,NO. DE OFICIO FIFONAFE A DGAOPR/REPRESENTACIÓN Y FECHA,informe de no conflictos FIFONAFE,general,tramite_fifonafe,TramiteFifonafe,/api/proyecto-nucleo/{id}/fifonafe,FIFONAFE,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EH,INFORME DE NO CONFLICTOS,NO. DE OFICIO DGAOPR A REPRESENTACIÓN Y FECHA,oficio operativo,general,tramite_fifonafe oficios o documento,TramiteFifonafe/Documento,/api/proyecto-nucleo/{id}/fifonafe,FIFONAFE · Secuencia de oficios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EI,INFORME DE NO CONFLICTOS,RESPUESTA REPRESENTACIÓN A DGAOPR NO. DE OFICIO Y FECHA,oficio operativo,general,tramite_fifonafe oficios o documento,TramiteFifonafe/Documento,/api/proyecto-nucleo/{id}/fifonafe,FIFONAFE · Secuencia de oficios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EJ,INFORME DE NO CONFLICTOS,RESPUESTA DGAOPR/REPRESENTACIÓN A FIFONAFE NO. DE OFICIO Y FECHA,informe de no conflictos FIFONAFE,general,tramite_fifonafe,TramiteFifonafe,/api/proyecto-nucleo/{id}/fifonafe,FIFONAFE,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EK,General,OBSERVACIONES / ACUERDOS,observaciones operativas,general,observaciones de la entidad correspondiente,Schema de entidad,endpoint del proceso,Detalle del proceso · Observaciones,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EL,General,VALIDACIÓN PA/SICT,validación operativa PA/SICT,general,sin atributo inequívoco,—,—,FIFONAFE,DECISION_FUNCIONAL_REQUERIDA
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EM,General,OFICIO RAN PARCELAS CON AFECTACIÓN,identificación de parcela,individual,parcela.numero_parcela/tipo_parcela,Parcela,/api/nucleos/{id}/parcelas,Afectación individual · Parcela,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EN,General,OBSERVACIONES,observaciones operativas,general,observaciones de la entidad correspondiente,Schema de entidad,endpoint del proceso,Detalle del proceso · Observaciones,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,EO,General,SOPORTE DOCUMENTAL,soporte documental,general,documento/documento_version/documento_vinculo,Documento,/api/documentos,Documentos,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,A,DATOS GENERALES,NUM.,orden de hoja,general,—,—,—,No se captura,NO_APLICA
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,B,DATOS GENERALES,ENTIDAD,entidad federativa,general,entidad_federativa.nombre,EntidadFederativa,/api/catalogos/entidades,Selector de contexto · ENTIDAD,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,C,DATOS GENERALES,MUNICIPIO,municipio,general,municipio.nombre,Municipio,/api/catalogos/municipios,Selector de contexto · MUNICIPIO,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,D,DATOS GENERALES,NÚCLEO AGRARIO,núcleo agrario,general,nucleo_agrario.nombre,NucleoAgrario,/api/proyectos/{id}/nucleos,Selector de contexto · NÚCLEO AGRARIO,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,E,DATOS GENERALES,E/C,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,F,General,COMISARIADO_PRESIDENTE,integrante nominal del comisariado,general,orv_integrante.cargo + persona,ORVIntegrante,/api/orv/{id}/integrantes,ORV y Padrón · Comisariado,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,G,General,COMISARIADO_SECRETARIO,integrante nominal del comisariado,general,orv_integrante.cargo + persona,ORVIntegrante,/api/orv/{id}/integrantes,ORV y Padrón · Comisariado,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,H,General,COMISARIADO_TESORERO,integrante nominal del comisariado,general,orv_integrante.cargo + persona,ORVIntegrante,/api/orv/{id}/integrantes,ORV y Padrón · Comisariado,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,I,General,CONSEJO_VIGILANCIA_PRESIDENTE,integrante nominal del consejo de vigilancia,general,orv_integrante.cargo + persona,ORVIntegrante,/api/orv/{id}/integrantes,ORV y Padrón · Consejo de Vigilancia,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,J,General,CONSEJO_VIGILANCIA_SECRETARIO1,integrante nominal del consejo de vigilancia,general,orv_integrante.cargo + persona,ORVIntegrante,/api/orv/{id}/integrantes,ORV y Padrón · Consejo de Vigilancia,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,K,General,CONSEJO_VIGILANCIA_SECRETARIO2,integrante nominal del consejo de vigilancia,general,orv_integrante.cargo + persona,ORVIntegrante,/api/orv/{id}/integrantes,ORV y Padrón · Consejo de Vigilancia,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,L,General,FECHA DE PADRÓN,padrón vigente,general,padron_historial.fecha_padron/numero_sujetos,PadronHistorial,/api/nucleos/{id}/padrones,ORV y Padrón · Padrón,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,M,General,PADRÓN: NÚMERO DE EJIDATARIOS/ COMUNEROS,padrón vigente,general,padron_historial.fecha_padron/numero_sujetos,PadronHistorial,/api/nucleos/{id}/padrones,ORV y Padrón · Padrón,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,N,General,ORV VIGENTES (SI/NO) ESTATUS,vigencia o estado de ORV,general,orv.inicio_vigencia/fin_vigencia/acta_inscrita_ran,ORV,/api/nucleos/{id}/orv,ORV y Padrón,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,O,General,FECHA DE VENCIMIENTO DE ORV,vigencia o estado de ORV,general,orv.inicio_vigencia/fin_vigencia/acta_inscrita_ran,ORV,/api/nucleos/{id}/orv,ORV y Padrón,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,P,General,ACTA DE ELECCIÓN DE ORV INSCRITA EN EL RAN (SI/NO),vigencia o estado de ORV,general,orv.inicio_vigencia/fin_vigencia/acta_inscrita_ran,ORV,/api/nucleos/{id}/orv,ORV y Padrón,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,Q,General,OBSERVACIONES,observaciones operativas,general,observaciones de la entidad correspondiente,Schema de entidad,endpoint del proceso,Detalle del proceso · Observaciones,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ORV,R,General,SOPORTE DOCUMENTAL,soporte documental,general,documento/documento_version/documento_vinculo,Documento,/api/documentos,Documentos,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,A,DATOS GENERALES,NUM.,orden de hoja,general,—,—,—,No se captura,NO_APLICA
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,B,DATOS GENERALES,ENTIDAD,entidad federativa,general,entidad_federativa.nombre,EntidadFederativa,/api/catalogos/entidades,Selector de contexto · ENTIDAD,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,C,DATOS GENERALES,MUNICIPIO,municipio,general,municipio.nombre,Municipio,/api/catalogos/municipios,Selector de contexto · MUNICIPIO,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,D,DATOS GENERALES,RESIDENCIA,residencia administrativa,general,proyecto_nucleo.residencia,ProyectoNucleo,/api/proyecto-nucleo/{id},General · RESIDENCIA,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,E,DATOS GENERALES,CONSECUTIVO,consecutivo operativo,general,proyecto_nucleo_referencia.valor,ProyectoNucleoReferencia,/api/proyecto-nucleo/{id}/referencias,General · CONSECUTIVO,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,F,DATOS GENERALES,NÚCLEO AGRARIO,núcleo agrario,general,nucleo_agrario.nombre,NucleoAgrario,/api/proyectos/{id}/nucleos,Selector de contexto · NÚCLEO AGRARIO,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,G,DATOS GENERALES,E/C,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,H,DATOS GENERALES,NOMBRE DE LA PERSONA ORGANIZADORA AGRARIA RESPONSABLE,persona organizadora agraria responsable,general,proyecto_nucleo.responsable_nombre,ProyectoNucleo,/api/proyecto-nucleo/{id},General · PERSONA ORGANIZADORA RESPONSABLE,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,I,DATOS GENERALES,DATOS DE CONTACTO (TELÉFONO),ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,J,DATOS GENERALES,DESTINO DE LA SUPERFICIE,destino de la superficie,general,afectacion.destino_superficie,Afectacion,/api/proyecto-nucleo/{id}/afectaciones,Afectación · DESTINO DE LA SUPERFICIE,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,K,DATOS GENERALES,NO. DE PARCELA/SOLAR,identificación de parcela,individual,parcela.numero_parcela/tipo_parcela,Parcela,/api/nucleos/{id}/parcelas,Afectación individual · Parcela,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,L,DATOS GENERALES,FECHA DE PADRÓN,padrón vigente,general,padron_historial.fecha_padron/numero_sujetos,PadronHistorial,/api/nucleos/{id}/padrones,ORV y Padrón · Padrón,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,M,DATOS GENERALES,PADRÓN: NÚMERO DE EJIDATARIOS/ COMUNEROS,padrón vigente,general,padron_historial.fecha_padron/numero_sujetos,PadronHistorial,/api/nucleos/{id}/padrones,ORV y Padrón · Padrón,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,N,DATOS GENERALES,ORV VIGENTES (SI/NO),vigencia o estado de ORV,general,orv.inicio_vigencia/fin_vigencia/acta_inscrita_ran,ORV,/api/nucleos/{id}/orv,ORV y Padrón,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,O,DATOS GENERALES,FECHA DE VENCIMIENTO DE ORV,vigencia o estado de ORV,general,orv.inicio_vigencia/fin_vigencia/acta_inscrita_ran,ORV,/api/nucleos/{id}/orv,ORV y Padrón,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,P,DATOS GENERALES,ACTA DE ELECCIÓN DE ORV INSCRITA EN EL RAN (SI/NO),vigencia o estado de ORV,general,orv.inicio_vigencia/fin_vigencia/acta_inscrita_ran,ORV,/api/nucleos/{id}/orv,ORV y Padrón,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,Q,General,CLAVE DEL TRAMO,referencia histórica del tramo,general,proyecto_nucleo_referencia.tipo/valor,ProyectoNucleoReferencia,/api/proyecto-nucleo/{id}/referencias,General · Referencias del tramo,REFERENCIA_LEGACY
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,R,General,NÚMERO DE TRAMO,referencia histórica del tramo,general,proyecto_nucleo_referencia.tipo/valor,ProyectoNucleoReferencia,/api/proyecto-nucleo/{id}/referencias,General · Referencias del tramo,REFERENCIA_LEGACY
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,S,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → SENSIBILIZACIÓN,REUNIÓN PROGRAMADA (FECHA),actividad de sensibilización,general,actividad_campo,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · Sensibilización,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,T,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → SENSIBILIZACIÓN,PROGRAMADA POR NA,marca operativa por núcleo agrario,general,derivado/documentado desde actividad,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · contexto operativo,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,U,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → SENSIBILIZACIÓN,REUNIÓN REALIZADA (FECHA),actividad de sensibilización,general,actividad_campo,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · Sensibilización,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,V,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → SENSIBILIZACIÓN,REALIZADA POR NA,marca operativa por núcleo agrario,general,derivado/documentado desde actividad,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · contexto operativo,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,W,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → SENSIBILIZACIÓN,TRIMESTRE,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,X,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CAMINAMIENTO,PROGRAMADO (FECHA),actividad de caminamiento,general,actividad_campo,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · Caminamiento,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,Y,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CAMINAMIENTO,PROGRAMADO POR NA,actividad de caminamiento,general,actividad_campo,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · Caminamiento,OK
